origin,temp,dewp,humid,wind_dir,wind_speed,precip,pressure,visib,time_hour
JFK,64.04,44.96,49.85,190.0,19.56326,0.0,1020.7,10.0,27/05/2013 17:00
JFK,62.06,48.02,59.99,190.0,16.11092,0.0,1020.6,10.0,27/05/2013 18:00
JFK,59.0,48.92,69.17,180.0,10.35702,0.0,1020.7,10.0,27/05/2013 19:00
JFK,57.92,48.02,69.52,190.0,6.90468,0.0,1021.0,10.0,27/05/2013 20:00
JFK,57.92,48.92,71.9,190.0,6.90468,0.0,1021.6,10.0,27/05/2013 21:00
JFK,57.02,48.02,71.81,200.0,8.05546,0.0,1021.8,10.0,27/05/2013 22:00
JFK,55.94,46.94,71.7,190.0,6.90468,0.0,1022.3,10.0,27/05/2013 23:00
JFK,55.94,48.02,74.67,200.0,6.90468,0.0,1022.7,10.0,28/05/2013 00:00
JFK,55.04,48.92,79.8,220.0,6.90468,0.0,1022.9,10.0,28/05/2013 01:00
JFK,55.04,48.02,77.15,230.0,6.90468,0.0,1022.6,10.0,28/05/2013 02:00
JFK,53.96,48.92,83.0,230.0,6.90468,0.0,1022.6,10.0,28/05/2013 03:00
JFK,53.96,48.92,83.0,230.0,4.60312,0.0,1022.5,10.0,28/05/2013 04:00
JFK,55.04,48.92,79.8,0.0,0.0,0.0,1022.7,10.0,28/05/2013 05:00
JFK,60.98,48.92,64.46,20.0,3.45234,0.0,1023.0,10.0,28/05/2013 06:00
JFK,60.98,50.0,67.11,200.0,5.7539,0.0,1023.3,10.0,28/05/2013 07:00
JFK,64.94,48.02,54.22,0.0,0.0,0.0,1023.5,10.0,28/05/2013 08:00
JFK,66.92,48.02,50.62,210.0,5.7539,0.0,1023.7,10.0,28/05/2013 09:00
JFK,66.02,46.94,50.14,210.0,4.60312,0.0,1023.8,10.0,28/05/2013 10:00
JFK,60.08,51.08,72.13,190.0,6.90468,0.0,1024.2,8.0,28/05/2013 11:00
JFK,60.08,51.08,72.13,160.0,5.7539,0.03,1023.8,9.0,28/05/2013 12:00
JFK,59.0,51.08,74.96,130.0,6.90468,0.02,1023.3,9.0,28/05/2013 13:00
JFK,57.92,51.08,77.92,110.0,9.20624,0.03,1022.4,10.0,28/05/2013 14:00
JFK,57.2,53.96,89.48,90.0,8.05546,0.19,,5.0,28/05/2013 15:00
JFK,57.92,55.94,93.69,100.0,6.90468,0.15,,5.0,28/05/2013 16:00
JFK,57.92,55.94,93.1,110.0,6.90468,0.05,1021.9,6.0,28/05/2013 17:00
JFK,57.92,55.94,93.1,130.0,9.20624,0.03,1021.5,7.0,28/05/2013 18:00
JFK,57.92,55.94,93.1,110.0,8.05546,0.03,1021.1,6.0,28/05/2013 19:00
JFK,57.02,55.94,96.17,120.0,4.60312,0.01,1021.0,7.0,28/05/2013 20:00
JFK,57.92,55.94,93.1,80.0,4.60312,0.0,1021.1,7.0,28/05/2013 21:00
JFK,57.92,55.94,93.1,110.0,4.60312,0.0,1021.0,8.0,28/05/2013 22:00
JFK,57.92,55.94,93.1,90.0,3.45234,0.0,1020.7,8.0,28/05/2013 23:00
JFK,57.92,55.94,93.1,0.0,0.0,0.0,1020.6,6.0,29/05/2013 00:00
JFK,57.92,55.94,93.1,100.0,3.45234,0.0,1019.9,7.0,29/05/2013 01:00
JFK,57.92,55.94,93.69,0.0,0.0,0.0,,8.0,29/05/2013 02:00
JFK,57.02,55.94,96.17,90.0,3.45234,0.0,1018.9,6.0,29/05/2013 03:00
JFK,57.02,55.04,93.08,0.0,0.0,0.0,1018.8,8.0,29/05/2013 04:00
JFK,57.02,55.94,96.17,0.0,0.0,0.0,1018.9,7.0,29/05/2013 05:00
JFK,59.0,55.94,89.57,0.0,0.0,0.0,1019.1,8.0,29/05/2013 06:00
JFK,60.8,57.2,89.61,10.0,3.45234,0.0,,7.0,29/05/2013 07:00
JFK,60.98,57.92,89.65,140.0,3.45234,0.0,,6.0,29/05/2013 08:00
JFK,64.94,60.08,84.26,240.0,4.60312,0.0,1019.8,6.0,29/05/2013 09:00
JFK,68.0,60.98,82.74,230.0,6.90468,0.0,,6.0,29/05/2013 10:00
JFK,69.08,62.06,78.33,210.0,11.5078,0.0,1019.4,6.0,29/05/2013 11:00
JFK,69.08,62.96,80.86,210.0,6.90468,0.0,1019.2,5.0,29/05/2013 12:00
JFK,66.92,60.98,81.22,170.0,6.90468,0.0,1018.9,5.0,29/05/2013 13:00
JFK,69.98,62.96,78.41,160.0,8.05546,0.0,1018.6,8.0,29/05/2013 14:00
JFK,73.04,64.04,73.41,180.0,4.60312,0.0,1018.2,9.0,29/05/2013 15:00
JFK,73.04,62.96,70.68,170.0,6.90468,0.0,1017.5,10.0,29/05/2013 16:00
JFK,71.06,60.98,70.47,160.0,9.20624,0.0,1017.0,10.0,29/05/2013 17:00
JFK,68.0,60.08,75.78,190.0,4.60312,0.0,1016.9,10.0,29/05/2013 18:00
JFK,66.02,59.0,78.08,200.0,4.60312,0.0,1016.6,9.0,29/05/2013 19:00
JFK,66.02,59.0,78.08,170.0,3.45234,0.0,1016.8,10.0,29/05/2013 20:00
JFK,66.02,59.0,78.08,190.0,6.90468,0.0,1017.2,10.0,29/05/2013 21:00
JFK,66.92,60.98,81.22,210.0,6.90468,0.0,1018.2,10.0,29/05/2013 22:00
JFK,64.94,60.08,84.26,200.0,8.05546,0.0,1018.6,10.0,29/05/2013 23:00
JFK,64.04,60.08,86.95,190.0,4.60312,0.0,1018.8,10.0,30/05/2013 00:00
JFK,64.04,60.08,86.95,0.0,0.0,0.0,1019.0,10.0,30/05/2013 01:00
JFK,62.96,60.08,90.31,210.0,6.90468,0.0,1018.9,10.0,30/05/2013 02:00
JFK,64.04,60.08,86.95,210.0,3.45234,0.0,1019.1,10.0,30/05/2013 03:00
JFK,66.02,62.06,87.05,220.0,6.90468,0.0,1018.9,10.0,30/05/2013 04:00
JFK,66.02,62.96,89.86,230.0,8.05546,0.0,1019.5,8.0,30/05/2013 05:00
JFK,69.08,66.02,89.98,220.0,6.90468,0.0,1020.0,8.0,30/05/2013 06:00
JFK,73.04,66.92,81.14,240.0,9.20624,0.0,1020.5,8.0,30/05/2013 07:00
JFK,77.0,68.0,73.78,220.0,5.7539,0.0,1020.5,9.0,30/05/2013 08:00
JFK,80.06,68.0,66.7,210.0,8.05546,0.0,1020.3,10.0,30/05/2013 09:00
JFK,82.04,66.92,60.25,240.0,11.5078,0.0,1020.3,10.0,30/05/2013 10:00
JFK,84.92,64.94,51.25,230.0,12.65858,0.0,1020.4,10.0,30/05/2013 11:00
JFK,84.02,64.04,51.12,200.0,11.5078,0.0,1020.3,10.0,30/05/2013 12:00
JFK,82.94,64.04,52.93,190.0,12.65858,0.0,1019.7,10.0,30/05/2013 13:00
JFK,80.96,64.04,56.45,190.0,13.80936,0.0,1019.5,10.0,30/05/2013 14:00
JFK,78.08,62.96,59.74,180.0,12.65858,0.0,1019.0,10.0,30/05/2013 15:00
JFK,77.0,64.04,64.3,190.0,18.41248,0.0,1018.8,10.0,30/05/2013 16:00
JFK,77.0,62.96,61.91,190.0,19.56326,0.0,1018.4,10.0,30/05/2013 17:00
JFK,73.04,62.06,68.47,190.0,17.2617,0.0,1018.4,10.0,30/05/2013 18:00
JFK,68.0,60.08,75.78,210.0,4.60312,0.0,1018.6,10.0,30/05/2013 19:00
JFK,64.94,59.0,81.07,190.0,4.60312,0.0,1018.8,10.0,30/05/2013 20:00
JFK,66.02,59.0,78.08,0.0,0.0,0.0,1019.0,10.0,30/05/2013 21:00
JFK,64.04,57.92,80.49,200.0,4.60312,0.0,1019.3,10.0,30/05/2013 22:00
JFK,68.0,60.08,75.78,0.0,0.0,0.0,1019.5,10.0,30/05/2013 23:00
JFK,68.0,60.98,78.25,210.0,4.60312,0.0,1019.5,10.0,31/05/2013 00:00
JFK,66.92,62.06,84.38,220.0,5.7539,0.0,1019.5,10.0,31/05/2013 01:00
JFK,66.92,62.96,87.1,220.0,3.45234,0.0,1019.4,10.0,31/05/2013 02:00
JFK,66.02,62.96,89.86,200.0,6.90468,0.0,1019.4,10.0,31/05/2013 03:00
JFK,68.0,62.96,83.91,220.0,5.7539,0.0,1019.5,10.0,31/05/2013 04:00
JFK,68.0,64.04,87.16,230.0,4.60312,0.0,1019.9,8.0,31/05/2013 05:00
JFK,71.96,66.02,81.57,230.0,10.35702,0.0,1020.3,8.0,31/05/2013 06:00
JFK,75.02,66.92,75.93,240.0,8.05546,0.0,1020.4,9.0,31/05/2013 07:00
JFK,78.08,68.0,71.19,230.0,8.05546,0.0,1020.4,9.0,31/05/2013 08:00
JFK,80.96,68.0,64.77,210.0,8.05546,0.0,1020.0,10.0,31/05/2013 09:00
JFK,82.04,66.92,60.25,210.0,9.20624,0.0,1019.9,9.0,31/05/2013 10:00
JFK,82.04,68.0,62.53,200.0,11.5078,0.0,1019.7,9.0,31/05/2013 11:00
JFK,84.02,68.0,58.65,200.0,12.65858,0.0,1019.4,10.0,31/05/2013 12:00
JFK,82.04,66.02,58.4,190.0,12.65858,0.0,1018.9,10.0,31/05/2013 13:00
JFK,78.98,62.96,57.99,180.0,14.96014,0.0,1018.6,10.0,31/05/2013 14:00
JFK,77.0,62.06,59.98,190.0,13.80936,0.0,1018.0,10.0,31/05/2013 15:00
JFK,78.08,62.06,57.87,190.0,19.56326,0.0,1017.4,10.0,31/05/2013 16:00
JFK,75.02,62.06,64.07,180.0,18.41248,0.0,1016.8,10.0,31/05/2013 17:00
JFK,71.06,60.98,70.47,190.0,14.96014,0.0,1016.5,10.0,31/05/2013 18:00
JFK,73.04,62.06,68.47,190.0,16.11092,0.0,1016.2,10.0,31/05/2013 19:00
JFK,71.06,62.06,73.22,200.0,12.65858,0.0,1016.3,10.0,31/05/2013 20:00
JFK,69.08,62.06,78.33,190.0,10.35702,0.0,1017.0,10.0,31/05/2013 21:00
JFK,66.02,60.98,83.79,200.0,6.90468,0.0,1017.4,10.0,31/05/2013 22:00
JFK,66.02,60.98,83.79,190.0,4.60312,0.0,1017.2,10.0,31/05/2013 23:00
JFK,66.02,62.06,87.05,200.0,5.7539,0.0,1017.1,10.0,01/06/2013 00:00
JFK,64.04,60.08,86.95,210.0,6.90468,0.0,1016.9,10.0,01/06/2013 01:00
JFK,64.94,62.06,90.39,210.0,5.7539,0.0,1016.7,10.0,01/06/2013 02:00
JFK,64.04,60.98,89.78,190.0,3.45234,0.0,1016.3,10.0,01/06/2013 03:00
JFK,64.04,60.98,89.78,180.0,4.60312,0.0,1016.7,10.0,01/06/2013 04:00
JFK,64.94,62.06,90.39,160.0,5.7539,0.0,1016.7,9.0,01/06/2013 05:00
JFK,66.92,64.04,90.46,200.0,6.90468,0.0,1017.0,10.0,01/06/2013 06:00
JFK,69.98,64.04,81.44,190.0,4.60312,0.0,1017.0,10.0,01/06/2013 07:00
JFK,73.04,64.94,75.75,200.0,6.90468,0.0,1017.3,10.0,01/06/2013 08:00
JFK,75.92,64.94,68.78,180.0,8.05546,0.0,1016.6,10.0,01/06/2013 09:00
JFK,77.0,64.94,66.36,170.0,6.90468,0.0,1016.4,10.0,01/06/2013 10:00
JFK,77.0,64.94,66.36,190.0,11.5078,0.0,1016.6,10.0,01/06/2013 11:00
JFK,75.92,64.04,66.65,160.0,10.35702,0.0,1016.1,10.0,01/06/2013 12:00
JFK,77.0,64.94,66.36,180.0,11.5078,0.0,1015.5,10.0,01/06/2013 13:00
JFK,77.0,64.04,64.3,190.0,17.2617,0.0,1014.8,10.0,01/06/2013 14:00
JFK,75.92,64.04,66.65,190.0,23.0156,0.0,1014.2,10.0,01/06/2013 15:00
JFK,75.02,64.04,68.69,190.0,21.86482,0.0,1014.2,10.0,01/06/2013 16:00
JFK,75.02,64.04,68.69,190.0,21.86482,0.0,1013.5,10.0,01/06/2013 17:00
JFK,71.96,62.96,73.3,190.0,23.0156,0.0,1013.3,10.0,01/06/2013 18:00
JFK,69.08,62.96,80.86,190.0,20.71404,0.0,1013.6,10.0,01/06/2013 19:00
JFK,66.92,62.06,84.38,190.0,17.2617,0.0,1013.9,10.0,01/06/2013 20:00
JFK,66.02,62.06,87.05,190.0,14.96014,0.0,1014.1,10.0,01/06/2013 21:00
JFK,66.92,62.96,87.1,180.0,9.20624,0.0,1014.0,10.0,01/06/2013 22:00
JFK,66.02,62.06,87.05,180.0,6.90468,0.0,1014.0,10.0,01/06/2013 23:00
JFK,64.04,60.98,89.78,190.0,9.20624,0.0,1013.7,10.0,02/06/2013 00:00
JFK,62.96,60.08,90.31,190.0,8.05546,0.0,1013.3,10.0,02/06/2013 01:00
JFK,62.96,60.08,90.31,180.0,9.20624,0.0,1012.5,10.0,02/06/2013 02:00
JFK,62.96,60.08,90.31,180.0,10.35702,0.0,1012.6,9.0,02/06/2013 03:00
JFK,62.96,60.98,93.25,180.0,9.20624,0.0,1012.5,9.0,02/06/2013 04:00
JFK,64.04,62.06,93.28,180.0,9.20624,0.0,1012.2,8.0,02/06/2013 05:00
JFK,64.94,62.06,90.39,180.0,10.35702,0.0,1012.3,8.0,02/06/2013 06:00
JFK,66.92,62.06,84.38,190.0,12.65858,0.0,1012.5,9.0,02/06/2013 07:00
JFK,69.08,62.96,80.86,190.0,11.5078,0.0,1012.1,10.0,02/06/2013 08:00
JFK,69.98,62.96,78.41,190.0,11.5078,0.0,1011.8,10.0,02/06/2013 09:00
JFK,73.04,64.04,73.41,190.0,14.96014,0.0,1011.6,10.0,02/06/2013 10:00
JFK,73.04,62.96,70.68,190.0,14.96014,0.0,1011.6,10.0,02/06/2013 11:00
JFK,71.96,62.06,71.01,190.0,18.41248,0.0,1011.3,10.0,02/06/2013 12:00
JFK,71.96,62.06,71.01,190.0,19.56326,0.0,1010.9,10.0,02/06/2013 13:00
JFK,73.04,62.06,68.47,180.0,18.41248,0.0,1010.1,10.0,02/06/2013 14:00
JFK,73.04,62.06,68.47,190.0,20.71404,0.0,1009.6,10.0,02/06/2013 15:00
JFK,69.98,60.98,73.11,180.0,19.56326,0.0,1009.3,10.0,02/06/2013 16:00
JFK,69.98,62.06,75.96,190.0,20.71404,0.0,1009.1,10.0,02/06/2013 17:00
JFK,66.02,60.98,83.79,190.0,18.41248,0.0,1009.3,10.0,02/06/2013 18:00
JFK,66.02,60.98,83.79,180.0,12.65858,0.0,1009.7,10.0,02/06/2013 19:00
JFK,64.94,60.08,84.26,190.0,10.35702,0.0,1010.6,10.0,02/06/2013 20:00
JFK,69.98,62.96,78.41,200.0,5.7539,0.0,1010.3,10.0,02/06/2013 21:00
JFK,64.94,62.06,90.39,200.0,12.65858,0.0,1010.7,10.0,02/06/2013 22:00
JFK,64.94,62.06,90.39,170.0,4.60312,0.01,1010.5,10.0,02/06/2013 23:00
JFK,66.02,64.04,93.33,180.0,5.7539,0.0,1010.2,10.0,03/06/2013 00:00
JFK,66.92,64.04,90.46,190.0,10.35702,0.0,1010.8,10.0,03/06/2013 01:00
JFK,68.0,64.94,89.94,230.0,14.96014,0.01,1010.9,10.0,03/06/2013 02:00
JFK,68.0,66.02,93.38,230.0,8.05546,0.05,1010.4,9.0,03/06/2013 03:00
JFK,68.0,66.02,93.38,220.0,6.90468,0.01,1010.0,10.0,03/06/2013 04:00
JFK,64.04,62.96,96.28,180.0,11.5078,0.01,1010.7,1.0,03/06/2013 05:00
JFK,64.94,64.04,96.9,200.0,11.5078,0.02,,7.0,03/06/2013 06:00
JFK,64.4,62.96,96.28,200.0,9.20624,0.0,,1.5,03/06/2013 07:00
JFK,66.02,64.4,100.0,200.0,11.5078,0.08,,0.75,03/06/2013 08:00
JFK,66.2,66.2,100.0,200.0,10.35702,0.14,,3.0,03/06/2013 09:00
JFK,66.2,64.4,100.0,190.0,12.65858,0.05,,2.0,03/06/2013 10:00
JFK,66.02,64.4,100.0,200.0,5.7539,0.0,,6.0,03/06/2013 11:00
JFK,73.04,66.92,81.14,20.0,4.60312,0.0,1010.6,10.0,03/06/2013 12:00
JFK,75.92,66.02,71.42,0.0,0.0,0.0,1010.3,10.0,03/06/2013 13:00
JFK,69.98,64.94,84.04,170.0,9.20624,0.0,1010.5,10.0,03/06/2013 14:00
JFK,71.6,66.2,89.94,170.0,8.05546,0.0,,10.0,03/06/2013 15:00
JFK,66.92,62.96,87.1,190.0,6.90468,0.0,1010.2,10.0,03/06/2013 16:00
JFK,66.02,62.96,89.86,190.0,4.60312,0.0,1009.6,10.0,03/06/2013 17:00
JFK,69.08,64.94,86.66,310.0,3.45234,0.0,1010.1,10.0,03/06/2013 18:00
JFK,71.06,64.94,81.0,230.0,5.7539,0.0,1010.2,10.0,03/06/2013 19:00
JFK,71.06,64.94,81.0,260.0,4.60312,0.0,1010.3,10.0,03/06/2013 20:00
JFK,71.06,64.94,81.0,280.0,3.45234,0.0,1010.9,10.0,03/06/2013 21:00
JFK,71.06,59.0,65.67,340.0,11.5078,0.0,1011.1,10.0,03/06/2013 22:00
JFK,69.98,48.02,45.57,330.0,14.96014,0.0,1011.6,10.0,03/06/2013 23:00
JFK,69.08,46.04,43.61,350.0,14.96014,0.0,1012.5,10.0,04/06/2013 00:00
JFK,66.02,42.98,43.13,340.0,12.65858,0.0,1012.8,10.0,04/06/2013 01:00
JFK,64.04,42.98,46.22,340.0,20.71404,0.0,1013.2,10.0,04/06/2013 02:00
JFK,62.96,41.0,44.47,330.0,16.11092,0.0,1013.5,10.0,04/06/2013 03:00
JFK,60.08,39.02,45.6,340.0,14.96014,0.0,1014.0,10.0,04/06/2013 04:00
JFK,59.0,39.92,49.08,340.0,18.41248,0.0,1014.7,10.0,04/06/2013 05:00
JFK,60.08,39.02,45.6,340.0,13.80936,0.0,1015.6,10.0,04/06/2013 06:00
JFK,60.98,39.92,45.74,350.0,20.71404,0.0,1016.0,10.0,04/06/2013 07:00
JFK,62.96,41.0,44.47,320.0,16.11092,0.0,1016.5,10.0,04/06/2013 08:00
JFK,64.94,42.08,43.26,330.0,13.80936,0.0,1017.0,10.0,04/06/2013 09:00
JFK,66.92,42.08,40.39,320.0,9.20624,0.0,1017.2,10.0,04/06/2013 10:00
JFK,68.0,41.0,37.32,320.0,12.65858,0.0,1017.4,10.0,04/06/2013 11:00
JFK,69.08,42.08,37.49,330.0,13.80936,0.0,1017.2,10.0,04/06/2013 12:00
JFK,71.06,41.0,33.61,300.0,10.35702,0.0,1016.6,10.0,04/06/2013 13:00
JFK,73.94,41.0,30.49,320.0,11.5078,0.0,1016.2,10.0,04/06/2013 14:00
JFK,73.94,39.02,28.24,300.0,13.80936,0.0,1016.1,10.0,04/06/2013 15:00
JFK,75.02,39.92,28.2,300.0,12.65858,0.0,1016.1,10.0,04/06/2013 16:00
JFK,69.98,48.02,45.57,230.0,11.5078,0.0,1015.9,10.0,04/06/2013 17:00
JFK,64.94,51.98,62.83,200.0,9.20624,0.0,1016.6,10.0,04/06/2013 18:00
JFK,64.04,51.98,64.84,180.0,9.20624,0.0,1017.2,10.0,04/06/2013 19:00
JFK,62.06,51.98,69.51,200.0,4.60312,0.0,1017.8,10.0,04/06/2013 20:00
JFK,69.98,37.94,30.95,310.0,12.65858,0.0,1019.0,10.0,04/06/2013 21:00
JFK,68.0,35.96,30.64,330.0,11.5078,0.0,1019.3,10.0,04/06/2013 22:00
JFK,66.92,33.98,29.39,330.0,16.11092,0.0,1019.6,10.0,04/06/2013 23:00
JFK,64.94,35.06,32.87,350.0,9.20624,0.0,1019.8,10.0,05/06/2013 00:00
JFK,62.06,37.04,39.33,350.0,9.20624,0.0,1019.9,10.0,05/06/2013 01:00
JFK,59.0,39.02,47.39,360.0,6.90468,0.0,1020.0,10.0,05/06/2013 02:00
JFK,59.0,37.94,45.43,360.0,6.90468,0.0,1020.4,10.0,05/06/2013 03:00
JFK,57.92,39.02,49.26,10.0,5.7539,0.0,1020.5,10.0,05/06/2013 04:00
JFK,57.02,39.92,52.7,10.0,8.05546,0.0,1021.3,10.0,05/06/2013 05:00
JFK,60.98,42.98,51.48,30.0,8.05546,0.0,1022.2,10.0,05/06/2013 06:00
JFK,62.96,44.06,50.03,40.0,8.05546,0.0,1022.8,10.0,05/06/2013 07:00
JFK,66.02,44.96,46.52,70.0,10.35702,0.0,1023.0,10.0,05/06/2013 08:00
JFK,68.0,44.06,41.98,110.0,11.5078,0.0,1023.2,10.0,05/06/2013 09:00
JFK,69.08,44.06,40.45,110.0,9.20624,0.0,1023.1,10.0,05/06/2013 10:00
JFK,69.98,41.0,34.87,110.0,11.5078,0.0,1022.7,10.0,05/06/2013 11:00
JFK,69.08,39.92,34.48,140.0,13.80936,0.0,1022.3,10.0,05/06/2013 12:00
JFK,69.98,39.92,33.44,130.0,13.80936,0.0,1021.8,10.0,05/06/2013 13:00
JFK,69.98,39.92,33.44,130.0,13.80936,0.0,1021.5,10.0,05/06/2013 14:00
JFK,69.08,39.02,33.3,140.0,16.11092,0.0,1021.1,10.0,05/06/2013 15:00
JFK,69.08,41.0,35.96,150.0,12.65858,0.0,1021.5,10.0,05/06/2013 16:00
JFK,66.92,42.98,41.81,140.0,12.65858,0.0,1021.2,10.0,05/06/2013 17:00
JFK,66.02,46.04,48.47,130.0,10.35702,0.0,1021.2,10.0,05/06/2013 18:00
JFK,62.96,50.0,62.58,120.0,8.05546,0.0,1020.9,10.0,05/06/2013 19:00
JFK,60.98,53.06,75.14,120.0,5.7539,0.0,1021.1,10.0,05/06/2013 20:00
JFK,59.0,53.96,83.34,0.0,0.0,0.0,1021.5,10.0,05/06/2013 21:00
JFK,59.0,55.04,86.69,110.0,4.60312,0.0,1021.3,10.0,05/06/2013 22:00
JFK,59.0,55.94,89.57,120.0,5.7539,0.0,1021.2,10.0,05/06/2013 23:00
JFK,59.0,55.4,90.11,80.0,4.60312,0.0,,10.0,06/06/2013 00:00
JFK,57.92,55.94,93.1,100.0,3.45234,0.0,1020.6,10.0,06/06/2013 01:00
JFK,60.08,57.92,93.74,120.0,5.7539,0.0,,9.0,06/06/2013 02:00
JFK,60.8,57.2,89.61,150.0,4.60312,0.0,,10.0,06/06/2013 03:00
JFK,59.0,55.94,89.57,0.0,0.0,0.0,1021.0,10.0,06/06/2013 04:00
JFK,60.8,55.4,90.11,130.0,5.7539,0.0,,10.0,06/06/2013 05:00
JFK,60.08,57.02,89.61,160.0,6.90468,0.0,,10.0,06/06/2013 06:00
JFK,60.98,57.2,87.92,140.0,4.60312,0.0,,10.0,06/06/2013 07:00
JFK,64.94,57.92,82.5,140.0,8.05546,0.0,,10.0,06/06/2013 08:00
JFK,66.92,55.94,67.79,150.0,10.35702,0.0,1020.6,10.0,06/06/2013 09:00
JFK,68.0,53.96,60.77,130.0,13.80936,0.0,1020.7,10.0,06/06/2013 10:00
JFK,69.08,51.98,54.45,120.0,13.80936,0.0,1020.4,10.0,06/06/2013 11:00
JFK,69.08,46.94,45.12,130.0,13.80936,0.0,1019.8,10.0,06/06/2013 12:00
JFK,69.08,44.96,41.86,120.0,14.96014,0.0,1019.6,10.0,06/06/2013 13:00
JFK,66.92,55.04,65.61,120.0,17.2617,0.0,1019.3,10.0,06/06/2013 14:00
JFK,66.02,57.02,72.72,120.0,16.11092,0.0,1018.7,10.0,06/06/2013 15:00
JFK,64.94,57.92,77.99,110.0,13.80936,0.0,1018.4,10.0,06/06/2013 16:00
JFK,64.04,57.92,80.49,100.0,16.11092,0.0,1018.0,10.0,06/06/2013 17:00
JFK,62.96,57.92,83.6,100.0,14.96014,0.0,1018.0,10.0,06/06/2013 18:00
JFK,62.96,57.92,83.6,100.0,11.5078,0.0,1017.7,10.0,06/06/2013 19:00
JFK,62.96,57.92,83.6,110.0,12.65858,0.0,1017.7,10.0,06/06/2013 20:00
JFK,62.06,57.92,86.29,110.0,10.35702,0.0,1017.5,10.0,06/06/2013 21:00
JFK,62.06,59.0,89.7,110.0,10.35702,0.01,1017.7,10.0,06/06/2013 22:00
JFK,62.6,59.0,89.7,110.0,10.35702,0.01,,10.0,06/06/2013 23:00
JFK,62.06,57.92,86.29,90.0,8.05546,0.0,1016.2,9.0,07/06/2013 00:00
JFK,60.98,57.92,89.65,100.0,9.20624,0.01,1015.4,10.0,07/06/2013 01:00
JFK,60.98,59.0,93.79,110.0,13.80936,0.01,,10.0,07/06/2013 02:00
JFK,60.98,59.0,93.19,100.0,12.65858,0.03,1014.4,6.0,07/06/2013 03:00
JFK,60.08,59.0,96.22,100.0,11.5078,0.11,1014.1,6.0,07/06/2013 04:00
JFK,60.8,59.0,96.22,100.0,13.80936,0.13,,7.0,07/06/2013 05:00
JFK,60.98,59.0,93.19,90.0,14.96014,0.0,1013.5,10.0,07/06/2013 06:00
JFK,60.98,59.0,93.19,100.0,18.41248,0.0,1013.0,2.0,07/06/2013 07:00
JFK,60.98,60.08,96.85,90.0,13.80936,0.06,1012.7,1.0,07/06/2013 08:00
JFK,62.06,60.8,100.0,110.0,14.96014,0.12,,2.0,07/06/2013 09:00
JFK,62.06,60.08,93.22,90.0,17.2617,0.15,1012.0,2.0,07/06/2013 10:00
JFK,62.06,60.08,93.22,90.0,19.56326,0.08,1011.9,2.0,07/06/2013 11:00
JFK,62.06,60.08,93.22,90.0,11.5078,0.14,1011.6,2.5,07/06/2013 12:00
JFK,62.06,60.98,96.25,70.0,10.35702,0.16,1010.9,2.5,07/06/2013 13:00
JFK,64.04,62.06,93.28,40.0,9.20624,0.11,1010.2,2.5,07/06/2013 14:00
JFK,64.04,62.96,96.28,40.0,9.20624,0.13,1009.1,2.5,07/06/2013 15:00
JFK,62.96,62.06,96.88,40.0,12.65858,0.38,1007.7,2.5,07/06/2013 16:00
JFK,62.6,62.6,100.0,40.0,16.11092,0.36,,3.0,07/06/2013 17:00
JFK,60.98,60.08,96.85,20.0,14.96014,0.16,1006.0,3.0,07/06/2013 18:00
JFK,60.8,59.0,96.22,50.0,16.11092,0.48,,2.0,07/06/2013 19:00
JFK,60.8,59.0,96.22,40.0,13.80936,0.23,,4.0,07/06/2013 20:00
JFK,60.98,59.0,93.79,40.0,13.80936,0.19,,2.0,07/06/2013 21:00
JFK,60.98,60.08,96.85,20.0,10.35702,0.53,1004.2,4.0,07/06/2013 22:00
JFK,62.6,60.98,100.0,360.0,12.65858,0.11,,6.0,07/06/2013 23:00
JFK,60.08,59.0,96.22,20.0,18.41248,0.25,1002.0,1.25,08/06/2013 00:00
JFK,59.0,57.92,96.2,20.0,18.41248,0.33,1001.3,1.5,08/06/2013 01:00
JFK,59.0,57.2,93.74,20.0,17.2617,0.1,,2.0,08/06/2013 02:00
JFK,57.92,57.2,100.0,360.0,18.41248,0.04,,6.0,08/06/2013 03:00
JFK,57.02,55.94,96.17,310.0,20.71404,0.0,1004.0,4.0,08/06/2013 04:00
JFK,57.92,55.4,93.69,330.0,16.11092,0.0,,10.0,08/06/2013 05:00
JFK,60.08,55.4,93.69,310.0,11.5078,0.0,,10.0,08/06/2013 06:00
JFK,62.06,55.4,82.37,300.0,11.5078,0.0,,10.0,08/06/2013 07:00
JFK,64.04,57.02,77.92,260.0,8.05546,0.0,1010.7,10.0,08/06/2013 08:00
JFK,66.92,60.08,78.66,250.0,8.05546,0.0,1011.2,10.0,08/06/2013 09:00
JFK,71.06,60.98,70.47,250.0,10.35702,0.0,1012.0,10.0,08/06/2013 10:00
JFK,71.96,60.98,68.75,230.0,12.65858,0.0,,10.0,08/06/2013 11:00
JFK,73.94,62.06,66.43,240.0,16.11092,0.0,1013.0,10.0,08/06/2013 12:00
JFK,73.94,62.06,66.43,230.0,18.41248,0.0,1013.1,10.0,08/06/2013 13:00
JFK,73.04,62.06,68.47,230.0,14.96014,0.0,1012.9,10.0,08/06/2013 14:00
JFK,73.94,62.06,66.43,230.0,14.96014,0.0,1013.3,10.0,08/06/2013 15:00
JFK,73.94,62.06,66.43,230.0,12.65858,0.0,1013.6,10.0,08/06/2013 16:00
