wind_speed,visibility,precip,pressure,takeoff_risk,landing_risk,enroute_risk
11.5078,10.0,0.0,1023.2,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1023.1,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1022.7,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1022.3,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1021.8,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1021.5,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1021.1,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1021.5,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1021.2,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1021.2,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1020.9,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1021.1,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,10.0,0.0,1021.5,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1021.3,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1021.2,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,10.0,0.0,1020.6,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,10.0,0.0,1021.0,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1020.6,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1020.7,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1020.4,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1019.8,LOW RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1019.6,LOW RISK,LOW RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1019.3,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1018.7,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1018.4,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1018.0,LOW RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1018.0,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1017.7,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1017.7,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1017.5,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.01,1017.7,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,9.0,0.0,1016.2,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.01,1015.4,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,6.0,0.03,1014.4,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,6.0,0.11,1014.1,MODERATE RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1013.5,LOW RISK,LOW RISK,ENROUTE SAFE 
18.41248,2.0,0.0,1013.0,HIGH RISK,MODERATE RISK,ENROUTE CRITICAL
13.80936,1.0,0.06,1012.7,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
17.2617,2.0,0.15,1012.0,HIGH RISK,MODERATE RISK,ENROUTE CRITICAL
19.56326,2.0,0.08,1011.9,HIGH RISK,MODERATE RISK,ENROUTE CRITICAL
11.5078,2.5,0.14,1011.6,HIGH RISK,MODERATE RISK,ENROUTE CRITICAL
10.35702,2.5,0.16,1010.9,HIGH RISK,MODERATE RISK,ENROUTE CRITICAL
9.20624,2.5,0.11,1010.2,HIGH RISK,MODERATE RISK,ENROUTE CRITICAL
9.20624,2.5,0.13,1009.1,HIGH RISK,MODERATE RISK,ENROUTE CRITICAL
12.65858,2.5,0.38,1007.7,HIGH RISK,MODERATE RISK,ENROUTE CRITICAL
14.96014,3.0,0.16,1006.0,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
10.35702,4.0,0.53,1004.2,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
18.41248,1.25,0.25,1002.0,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
18.41248,1.5,0.33,1001.3,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
20.71404,4.0,0.0,1004.0,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
8.05546,10.0,0.0,1010.7,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1011.2,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1012.0,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1013.0,LOW RISK,LOW RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1013.1,LOW RISK,MODERATE RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1012.9,LOW RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1013.3,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1013.6,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1014.2,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1014.8,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1015.4,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1015.6,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,10.0,0.0,1016.8,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1017.4,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,10.0,0.0,1017.6,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1018.2,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1018.4,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1018.6,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,10.0,0.0,1018.8,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,10.0,0.0,1019.5,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1020.4,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1020.9,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,10.0,0.0,1021.4,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1021.8,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1021.8,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1021.8,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1021.7,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1021.4,LOW RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1021.3,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1021.0,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1020.6,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1020.2,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1020.3,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1020.7,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1021.0,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,10.0,0.0,1021.3,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,10.0,0.0,1021.8,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,10.0,0.0,1021.8,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1021.5,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1021.5,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,9.0,0.0,1021.4,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,8.0,0.0,1021.4,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,8.0,0.0,1021.1,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,8.0,0.0,1020.8,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,6.0,0.0,1020.7,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,6.0,0.0,1021.0,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,7.0,0.0,1020.6,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,7.0,0.0,1020.6,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,6.0,0.0,1020.2,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,7.0,0.01,1019.9,LOW RISK,LOW RISK,ENROUTE SAFE 
17.2617,5.0,0.06,1015.6,LOW RISK,LOW RISK,ENROUTE CAUTION
20.71404,5.0,0.02,1014.6,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
9.20624,3.0,0.14,1012.3,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
8.05546,0.25,0.0,1011.7,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
13.80936,0.12,0.0,1007.6,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
16.11092,10.0,0.0,1007.6,LOW RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1006.9,LOW RISK,LOW RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1006.5,LOW RISK,LOW RISK,ENROUTE SAFE 
19.56326,10.0,0.0,1005.9,LOW RISK,MODERATE RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1005.0,LOW RISK,MODERATE RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1004.6,LOW RISK,MODERATE RISK,ENROUTE SAFE 
21.86482,10.0,0.0,1004.0,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1003.6,LOW RISK,MODERATE RISK,ENROUTE SAFE 
21.86482,10.0,0.0,1003.2,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
24.16638,10.0,0.0,1003.4,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1004.0,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1004.7,LOW RISK,LOW RISK,ENROUTE SAFE 
19.56326,10.0,0.0,1005.8,LOW RISK,MODERATE RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1006.2,LOW RISK,LOW RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1006.6,LOW RISK,MODERATE RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1006.6,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1006.6,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1006.2,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1006.2,LOW RISK,LOW RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1007.0,LOW RISK,LOW RISK,ENROUTE SAFE 
24.16638,10.0,0.0,1007.4,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
19.56326,10.0,0.0,1007.6,LOW RISK,MODERATE RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1008.5,LOW RISK,LOW RISK,ENROUTE SAFE 
23.0156,10.0,0.0,1008.5,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1008.7,LOW RISK,MODERATE RISK,ENROUTE SAFE 
20.71404,10.0,0.0,1008.8,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1009.0,LOW RISK,MODERATE RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1009.1,LOW RISK,LOW RISK,ENROUTE SAFE 
24.16638,10.0,0.0,1009.1,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
20.71404,10.0,0.0,1009.2,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1009.1,LOW RISK,LOW RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1009.0,LOW RISK,LOW RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1009.8,LOW RISK,MODERATE RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1009.6,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1010.4,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1010.9,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,10.0,0.0,1010.9,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,10.0,0.0,1010.7,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,10.0,0.0,1010.5,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1010.8,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1010.0,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1009.9,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,10.0,0.0,1009.7,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1009.2,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1009.3,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1008.3,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1007.8,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.02,1007.7,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,7.0,0.0,1007.1,LOW RISK,LOW RISK,ENROUTE SAFE 
21.86482,10.0,0.0,1003.9,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1001.7,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,9.0,0.0,999.8,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
11.5078,8.0,0.0,998.4,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
13.80936,1.0,0.35,998.6,HIGH RISK,HIGH RISK,ENROUTE CRITICAL
21.86482,5.0,0.14,998.2,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
23.0156,7.0,0.13,998.9,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
21.86482,5.0,0.09,1000.8,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
24.16638,5.0,0.04,1001.6,MODERATE RISK,MODERATE RISK,ENROUTE CAUTION
18.41248,10.0,0.0,1002.8,LOW RISK,MODERATE RISK,ENROUTE SAFE 
19.56326,9.0,0.0,1004.3,LOW RISK,MODERATE RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1004.7,LOW RISK,MODERATE RISK,ENROUTE SAFE 
20.71404,10.0,0.0,1005.2,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1006.1,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1007.5,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1009.1,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1009.3,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1009.1,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1009.0,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1009.2,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1009.3,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1009.7,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1010.3,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,10.0,0.0,1010.6,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1011.1,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1011.7,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1012.1,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1012.0,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1012.4,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1012.7,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1013.2,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1013.4,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1014.0,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1014.3,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1014.9,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1015.8,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1016.2,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1015.6,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1015.7,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1015.1,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1015.0,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1014.3,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1013.8,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1013.7,LOW RISK,LOW RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1013.8,LOW RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1013.9,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1013.9,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1014.3,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1015.0,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1015.2,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1015.5,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1015.4,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1015.5,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1015.6,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1015.5,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,10.0,0.0,1015.4,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1015.1,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1015.5,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1015.5,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1015.1,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,10.0,0.0,1014.3,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1013.8,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1012.9,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1012.0,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1010.6,LOW RISK,LOW RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1009.6,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,9.0,0.0,1009.3,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1009.2,LOW RISK,LOW RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1008.7,LOW RISK,LOW RISK,ENROUTE SAFE 
25.31716,10.0,0.0,1008.7,MODERATE RISK,HIGH RISK,ENROUTE CAUTION
23.0156,10.0,0.0,1009.3,MODERATE RISK,MODERATE RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1009.8,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1010.4,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1010.9,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1011.0,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1011.4,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1011.6,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1011.7,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1012.1,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1012.5,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1012.5,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1013.0,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,8.0,0.0,1013.0,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,9.0,0.0,1013.3,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1012.9,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1012.6,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1012.2,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1012.3,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1011.9,LOW RISK,LOW RISK,ENROUTE SAFE 
17.2617,10.0,0.0,1011.4,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1011.0,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1011.4,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1011.8,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1012.1,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1012.5,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,10.0,0.0,1013.2,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,10.0,0.0,1012.8,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1012.4,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,9.0,0.0,1012.3,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1011.8,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,10.0,0.0,1011.7,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,9.0,0.0,1011.9,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,6.0,0.0,1012.2,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,5.0,0.0,1012.6,LOW RISK,LOW RISK,ENROUTE CAUTION
3.45234,6.0,0.0,1012.7,LOW RISK,LOW RISK,ENROUTE SAFE 
3.45234,7.0,0.0,1012.5,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,9.0,0.0,1012.0,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1012.1,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1010.9,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1010.6,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,8.0,0.03,1011.1,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,7.0,0.04,1011.4,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.05,1010.5,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.01,1010.3,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1011.8,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1011.8,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1013.5,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1014.2,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1015.7,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1016.4,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1017.0,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1017.4,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1017.6,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1017.6,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1017.6,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1017.9,LOW RISK,LOW RISK,ENROUTE SAFE 
0.0,10.0,0.0,1018.0,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1017.9,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1018.1,LOW RISK,LOW RISK,ENROUTE SAFE 
9.20624,10.0,0.0,1018.5,LOW RISK,LOW RISK,ENROUTE SAFE 
11.5078,10.0,0.0,1019.2,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1019.7,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1020.6,LOW RISK,LOW RISK,ENROUTE SAFE 
12.65858,10.0,0.0,1021.2,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1021.9,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1022.4,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1022.8,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1022.6,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1023.1,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1023.4,LOW RISK,LOW RISK,ENROUTE SAFE 
6.90468,10.0,0.0,1023.9,LOW RISK,LOW RISK,ENROUTE SAFE 
5.7539,10.0,0.0,1024.5,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1025.1,LOW RISK,LOW RISK,ENROUTE SAFE 
4.60312,10.0,0.0,1025.2,LOW RISK,LOW RISK,ENROUTE SAFE 
8.05546,10.0,0.0,1025.1,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1025.5,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1025.5,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1025.5,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1025.4,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1024.9,LOW RISK,LOW RISK,ENROUTE SAFE 
13.80936,10.0,0.0,1024.8,LOW RISK,LOW RISK,ENROUTE SAFE 
14.96014,10.0,0.0,1024.5,LOW RISK,LOW RISK,ENROUTE SAFE 
19.56326,10.0,0.0,1024.6,LOW RISK,MODERATE RISK,ENROUTE SAFE 
19.56326,10.0,0.0,1024.5,LOW RISK,MODERATE RISK,ENROUTE SAFE 
18.41248,10.0,0.0,1024.6,LOW RISK,MODERATE RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1024.6,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1025.2,LOW RISK,LOW RISK,ENROUTE SAFE 
16.11092,10.0,0.0,1025.3,LOW RISK,LOW RISK,ENROUTE SAFE 
10.35702,10.0,0.0,1025.7,LOW RISK,LOW RISK,ENROUTE SAFE 
